상품 ID,브랜드,성별,카테고리1,카테고리2,원산지,실패 사유
28563629,Balenciaga,Woman,Clothing,T-shirts and Polos,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
28563630,Balenciaga,Man,Clothing,Sweaters,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
28563632,Allude,Woman,Clothing,Sweaters,Cina,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 실패(사유: Cina)
28563633,Allude,Woman,Clothing,T-shirts and Polos,Cina,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 실패(사유: Cina)
28563637,AUTRY,Man,Accessories,Hats,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28563638,IBELIV,Woman,Bags,Bags..,Madagascar,브랜드 실패(사유: IBELIV) / 카테고리 성공 / 원산지 성공
28563642,Carhartt WIP,Man,Bags,Bags..,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28563643,Polo Ralph Lauren,Kids,Clothing,Sweaters,Bangladesh,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
28563645,Carhartt WIP,Man,Clothing,Jackets,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
28563647,Bruno Manetti,Woman,Clothing,Sweaters,ITALIA,브랜드 실패(사유: Bruno Manetti) / 카테고리 성공 / 원산지 성공
28563648,Allude,Woman,Clothing,Sweaters,Cina,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 실패(사유: Cina)
28563649,Allude,Woman,Clothing,Sweaters,Cina,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 실패(사유: Cina)
28563650,VINCE,Woman,Clothing,Trousers,CHINA,브랜드 실패(사유: VINCE) / 카테고리 성공 / 원산지 성공
28563651,Tod's,Woman,Shoes,Flat shoes,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
28563656,Y-3,Man,Shoes,Sneakers,CHINA,브랜드 실패(사유: Y-3) / 카테고리 성공 / 원산지 성공
28563660,Dries Van Noten,Woman,Clothing,T-shirts and Polos,Transilvania,브랜드 실패(사유: Dries Van Noten) / 카테고리 성공 / 원산지 실패(사유: Transilvania)
28563663,Allude,Woman,Clothing,T-shirts and Polos,,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 성공
28563664,Carhartt WIP,Man,Clothing,Jeans,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
28563665,Balenciaga,Man,Clothing,Sweaters,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
28563666,Balenciaga,Woman,Clothing,Trousers,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
28563670,SALOMON SPORTSTYLE,Man,Shoes,Sneakers,Vietnam,브랜드 실패(사유: SALOMON SPORTSTYLE) / 카테고리 성공 / 원산지 성공
28563673,Balenciaga,Man,Clothing,T-shirts and Polos,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
28563674,IBELIV,Woman,Bags,Bags..,Madagascar,브랜드 실패(사유: IBELIV) / 카테고리 성공 / 원산지 성공
28563677,IBELIV,Woman,Bags,Bags..,Madagascar,브랜드 실패(사유: IBELIV) / 카테고리 성공 / 원산지 성공
28563678,Balenciaga,Woman,Clothing,T-shirts and Polos,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
28563679,Dries Van Noten,Woman,Clothing,T-shirts and Polos,Transilvania,브랜드 실패(사유: Dries Van Noten) / 카테고리 성공 / 원산지 실패(사유: Transilvania)
28563680,VINCE,Woman,Clothing,Trousers,CHINA,브랜드 실패(사유: VINCE) / 카테고리 성공 / 원산지 성공
28563681,Dries Van Noten,Woman,Clothing,T-shirts and Polos,Transilvania,브랜드 실패(사유: Dries Van Noten) / 카테고리 성공 / 원산지 실패(사유: Transilvania)
28563682,AUTRY,Man,Accessories,Hats,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28563684,Dries Van Noten,Woman,Clothing,Dresses,PL,브랜드 실패(사유: Dries Van Noten) / 카테고리 성공 / 원산지 실패(사유: PL)
28563686,Balenciaga,Woman,Clothing,Sweaters,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
28563687,Polo Ralph Lauren,Boy,Clothing,Shorts,Bangladesh,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
28563689,Polo Ralph Lauren,Boy,Clothing,Shorts,Bangladesh,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
28563690,Polo Ralph Lauren,Boy,Clothing,Trousers,CN,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: CN)
28563693,Polo Ralph Lauren,Boy,Clothing,Sweaters,Bangladesh,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
28563695,Polo Ralph Lauren,Boy,Clothing,Sweaters,Bangladesh,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
28563701,Dries Van Noten,Woman,Clothing,Skirts,Turchia,브랜드 실패(사유: Dries Van Noten) / 카테고리 성공 / 원산지 실패(사유: Turchia)
28563702,Salvatore Ferragamo,Woman,Shoes,Flat shoes,ITALIA,브랜드 실패(사유: Salvatore Ferragamo) / 카테고리 성공 / 원산지 성공
28563712,Marc Jacobs,Woman,Bags,Bags..,VNM,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: VNM)
28563714,Carhartt WIP,Man,Clothing,Jeans,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
28563717,Y-3,Man,Clothing,Shorts,CHINA,브랜드 실패(사유: Y-3) / 카테고리 성공 / 원산지 성공
28563721,New Balance,Man,Shoes,Sneakers,VN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: VN)
28563722,Chloè,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
28563723,AUTRY,Man,Accessories,Hats,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28563727,Bruno Manetti,Woman,Clothing,Sweaters,ITALIA,브랜드 실패(사유: Bruno Manetti) / 카테고리 성공 / 원산지 성공
28563729,Allude,Woman,Clothing,Sweaters,,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 성공
28563730,AUTRY,Man,Accessories,Hats,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28563737,Balenciaga,Woman,Clothing,Trousers,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
28563738,Y-3,Man,Shoes,Sneakers,Cina,브랜드 실패(사유: Y-3) / 카테고리 성공 / 원산지 실패(사유: Cina)
29006081,Tod's,Woman,Shoes,Flat shoes,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
29006086,SportMax,Woman,Clothing,Trousers,ITALIA,원가 없음 또는 0원
29006087,Salvatore Ferragamo,Woman,Shoes,Flat shoes,ITALIA,브랜드 실패(사유: Salvatore Ferragamo) / 카테고리 성공 / 원산지 성공
29006088,Chloè,Woman,Bags,Bags..,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
29006089,QL2,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: QL2) / 카테고리 성공 / 원산지 성공
29006090,QL2,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: QL2) / 카테고리 성공 / 원산지 성공
29006091,COLOUR MARKET,Woman,Clothing,Dresses,ITALIA,브랜드 실패(사유: COLOUR MARKET) / 카테고리 성공 / 원산지 성공
29006092,APRES SURF,Man,Clothing,Sweaters,Italy,브랜드 실패(사유: APRES SURF) / 카테고리 성공 / 원산지 성공
29006094,Pinko,Woman,Bags,Bags..,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
29006096,STEPHAN JANSON,Woman,Clothing,Dresses,ITALY,브랜드 실패(사유: STEPHAN JANSON) / 카테고리 성공 / 원산지 성공
29006100,Bottega Veneta,Woman,Bags,Bags..,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Italy UE)
27032278,Salvatore Ferragamo,Woman,Shoes,Flat shoes,ITALIA,브랜드 실패(사유: Salvatore Ferragamo) / 카테고리 성공 / 원산지 성공
27032279,Linda Farrow,Woman,Accessories,Sunglasses,JAPAN,브랜드 실패(사유: Linda Farrow) / 카테고리 성공 / 원산지 성공
27032290,Tod's,Man,Shoes,Flat shoes,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
27032291,SUMMER GAMES,Man,Clothing,T-shirts and Polos,Portugal,브랜드 실패(사유: SUMMER GAMES) / 카테고리 성공 / 원산지 성공
27032292,Burberry,Boy,Clothing,Coats,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
27032299,Chloè,Woman,Bags,Bags..,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
27032301,Tod's,Woman,Bags,Bags..,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
27032302,BY MALENE BIRGER,Woman,Clothing,Top,CN,브랜드 실패(사유: BY MALENE BIRGER) / 카테고리 성공 / 원산지 실패(사유: CN)
27032305,S Max Mara,Woman,Clothing,T-shirts and Polos,ITALIA,브랜드 실패(사유: S Max Mara) / 카테고리 성공 / 원산지 성공
27032306,Burberry,Woman,Clothing,Jackets,Uk,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Uk)
27032310,BY MALENE BIRGER,Woman,Bags,Bags..,CN,브랜드 실패(사유: BY MALENE BIRGER) / 카테고리 성공 / 원산지 실패(사유: CN)
27032311,Allude,Woman,Clothing,Sweaters,China,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 성공
27032316,BY MALENE BIRGER,Woman,Clothing,Dresses,CN,브랜드 실패(사유: BY MALENE BIRGER) / 카테고리 성공 / 원산지 실패(사유: CN)
27032323,SUMMER GAMES,Man,Clothing,T-shirts and Polos,Portugal,브랜드 실패(사유: SUMMER GAMES) / 카테고리 성공 / 원산지 성공
27032326,Bottega Veneta,Woman,Bags,Bags..,Italy UE,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Italy UE)
27032329,Allude,Woman,Clothing,Sweaters,China,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 성공
27032343,Salvatore Ferragamo,Woman,Shoes,Flat shoes,ITALIA,브랜드 실패(사유: Salvatore Ferragamo) / 카테고리 성공 / 원산지 성공
27032344,Tod's,Woman,Shoes,Sneakers,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
27032353,Tod's,Woman,Shoes,Flat shoes,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
27032354,Carhartt WIP,Man,Clothing,Sweaters,KH,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: KH)
27032355,Tod's,Woman,Shoes,Flat shoes,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
27032356,Marc Jacobs,Woman,Bags,Bags..,PHL,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: PHL)
27032361,Burberry,Woman,Clothing,Sweaters,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
27032362,Balenciaga,Woman,Clothing,T-shirts and Polos,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
27032365,Allude,Woman,Clothing,Sweaters,China,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 성공
27032367,BY MALENE BIRGER,Woman,Clothing,Sweaters,CN,브랜드 실패(사유: BY MALENE BIRGER) / 카테고리 성공 / 원산지 실패(사유: CN)
27032370,Balenciaga,Man,Shoes,Sneakers,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
27032371,Dolce & Gabbana,Man,Bags,Bags..,ITALIA,브랜드 실패(사유: Dolce & Gabbana) / 카테고리 성공 / 원산지 성공
27032372,Allude,Woman,Clothing,Sweaters,Cina,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 실패(사유: Cina)
27032374,Allude,Woman,Clothing,Sweaters,China,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 성공
27032376,LOUIS ABEL,Woman,Accessories,Bijoux,Svezia,브랜드 실패(사유: LOUIS ABEL) / 카테고리 성공 / 원산지 실패(사유: Svezia)
27032378,LAUREN MANOOGIAN,Woman,Accessories,Scarfs,PERU,브랜드 실패(사유: LAUREN MANOOGIAN) / 카테고리 성공 / 원산지 실패(사유: PERU)
27032379,Salvatore Ferragamo,Woman,Clothing,Jackets,ITALIA,브랜드 실패(사유: Salvatore Ferragamo) / 카테고리 성공 / 원산지 성공
27032388,Burberry,Man,Clothing,Coats,Uk,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Uk)
27032393,Burberry,Man,Clothing,Shorts,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
27032407,BY MALENE BIRGER,Woman,Clothing,Trousers,Cina,브랜드 실패(사유: BY MALENE BIRGER) / 카테고리 성공 / 원산지 실패(사유: Cina)
27032410,Chloè,Woman,Clothing,Dresses,Slovakia,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
27032412,SUMMER GAMES,Man,Clothing,Trousers,PORTUGAL,브랜드 실패(사유: SUMMER GAMES) / 카테고리 성공 / 원산지 성공
27032413,Versace,Woman,Shoes,Sneakers,CN,브랜드 실패(사유: Versace) / 카테고리 성공 / 원산지 실패(사유: CN)
27032414,Carhartt WIP,Man,Clothing,Sweaters,KH,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: KH)
27032415,SUMMER GAMES,Man,Accessories,Hats,Cina,브랜드 실패(사유: SUMMER GAMES) / 카테고리 성공 / 원산지 실패(사유: Cina)
27032417,Tod's,Man,Shoes,Flat shoes,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
27032422,Allude,Woman,Clothing,Sweaters,China,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 성공
27032424,Allude,Woman,Clothing,Sweaters,China,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 성공
29006476,Her Shirt,Woman,Clothing,Shirts,ITALIA,원가 없음 또는 0원
29006480,COLOUR MARKET,Woman,Clothing,Top,ITALIA,브랜드 실패(사유: COLOUR MARKET) / 카테고리 성공 / 원산지 성공
29006481,Pinko,Woman,Clothing,Skirts,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
29006482,QL2,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: QL2) / 카테고리 성공 / 원산지 성공
29006483,APRES SURF,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: APRES SURF) / 카테고리 성공 / 원산지 성공
29006484,COLOUR MARKET,Woman,Clothing,Skirts,ITALIA,브랜드 실패(사유: COLOUR MARKET) / 카테고리 성공 / 원산지 성공
29006490,Polo Ralph Lauren,Man,Clothing,T-shirts and Polos,Turchia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: Turchia)
29006497,CP COMPANY,Man,Clothing,Sweaters,Moldavia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Moldavia)
29006500,Carhartt WIP,Man,Clothing,T-shirts and Polos,BD,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: BD)
29006503,CP COMPANY,Man,Clothing,Sweaters,Moldavia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Moldavia)
29006508,SA SU PHI,Woman,Clothing,Trousers,ITALY,브랜드 실패(사유: SA SU PHI) / 카테고리 성공 / 원산지 성공
29006509,SA SU PHI,Woman,Clothing,Top,ITALY,브랜드 실패(사유: SA SU PHI) / 카테고리 성공 / 원산지 성공
29006510,Fear of God,Man,Shoes,Sneakers,ITALIA,브랜드 실패(사유: Fear of God) / 카테고리 성공 / 원산지 성공
29006512,Burberry,Man,Bags,Bags..,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
29006514,KIMA,Woman,Shoes,Sandals,Grecia,브랜드 실패(사유: KIMA) / 카테고리 성공 / 원산지 실패(사유: Grecia)
29006515,APRES SURF,Man,Clothing,Trousers,ITALIA,브랜드 실패(사유: APRES SURF) / 카테고리 성공 / 원산지 성공
29006516,Pinko,Woman,Clothing,T-shirts and Polos,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
29006517,NICCOLO' PASQUALETTI,Woman,Clothing,Skirts,Italy,브랜드 실패(사유: NICCOLO' PASQUALETTI) / 카테고리 성공 / 원산지 성공
29006518,Chloè,Woman,Clothing,Trousers,France,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
29006520,KIMA,Woman,Shoes,Sandals,Grecia,브랜드 실패(사유: KIMA) / 카테고리 성공 / 원산지 실패(사유: Grecia)
29006521,Chloè,Woman,Shoes,With Heel,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
29006522,Tod's,Woman,Shoes,Flat shoes,ITALY,브랜드 실패(사유: Tod's) / 카테고리 성공 / 원산지 성공
29006523,Carhartt WIP,Man,Clothing,Sweaters,BD,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: BD)
29006524,Pinko,Woman,Clothing,T-shirts and Polos,Turchia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Turchia)
29006525,Burberry,Woman,Clothing,Coats,UK,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: UK)
29006526,Pinko,Woman,Clothing,T-shirts and Polos,Turchia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Turchia)
29006529,Faliero Sarti,Woman,Accessories,Scarfs,Italy,브랜드 실패(사유: Faliero Sarti) / 카테고리 성공 / 원산지 성공
29006530,SARTORE,Woman,Shoes,Boots,ITALIA,브랜드 실패(사유: SARTORE) / 카테고리 성공 / 원산지 성공
29006531,Pinko,Woman,Clothing,Sweaters,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
29006532,APRES SURF,Man,Clothing,Sweaters,ITALIA,브랜드 실패(사유: APRES SURF) / 카테고리 성공 / 원산지 성공
29006533,NICCOLO' PASQUALETTI,Woman,Clothing,T-shirts and Polos,Italy,브랜드 실패(사유: NICCOLO' PASQUALETTI) / 카테고리 성공 / 원산지 성공
29006534,Pinko,Woman,Clothing,T-shirts and Polos,Turchia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Turchia)
29006535,KIMA,Woman,Shoes,Sandals,Grecia,브랜드 실패(사유: KIMA) / 카테고리 성공 / 원산지 실패(사유: Grecia)
29006536,Chloè,Woman,Bags,Bags..,ITALIA,브랜드 실패(사유: Chloè) / 카테고리 성공 / 원산지 성공
29006537,Salvatore Ferragamo,Woman,Shoes,Flat shoes,ITALIA,브랜드 실패(사유: Salvatore Ferragamo) / 카테고리 성공 / 원산지 성공
29006538,SARTORE,Woman,Shoes,Boots,ITALIA,브랜드 실패(사유: SARTORE) / 카테고리 성공 / 원산지 성공
29006539,KIMA,Woman,Shoes,Sandals,Grecia,브랜드 실패(사유: KIMA) / 카테고리 성공 / 원산지 실패(사유: Grecia)
29006540,KIMA,Woman,Shoes,Sandals,Grecia,브랜드 실패(사유: KIMA) / 카테고리 성공 / 원산지 실패(사유: Grecia)
29006547,KIMA,Woman,Shoes,Sandals,Grecia,브랜드 실패(사유: KIMA) / 카테고리 성공 / 원산지 실패(사유: Grecia)
29006548,Salvatore Ferragamo,Woman,Clothing,Top,ITALIA,브랜드 실패(사유: Salvatore Ferragamo) / 카테고리 성공 / 원산지 성공
29006552,KIMA,Woman,Shoes,Sandals,Grecia,브랜드 실패(사유: KIMA) / 카테고리 성공 / 원산지 실패(사유: Grecia)
29006553,Carven,Woman,Clothing,Top,Cina,브랜드 실패(사유: Carven) / 카테고리 성공 / 원산지 실패(사유: Cina)
29006558,Carhartt WIP,Man,Clothing,T-shirts and Polos,BD,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: BD)
29006559,Carven,Woman,Bags,Bags..,ITALIA,브랜드 실패(사유: Carven) / 카테고리 성공 / 원산지 성공
29006561,Herno,Man,Clothing,Trousers,Moldavia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Moldavia)
29006568,Herno,Man,Clothing,Jackets,Turchia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Turchia)
29006569,MAISON KITSUNE',Man,Clothing,Sweaters,Portogallo,브랜드 실패(사유: MAISON KITSUNE') / 카테고리 성공 / 원산지 실패(사유: Portogallo)
29006572,KIMA,Woman,Shoes,Sandals,Greecia,브랜드 실패(사유: KIMA) / 카테고리 성공 / 원산지 실패(사유: Greecia)
29006573,Carven,Woman,Accessories,Sunglasses,France,원가 없음 또는 0원
29006575,COLOUR MARKET,Woman,Clothing,Skirts,ITALIA,브랜드 실패(사유: COLOUR MARKET) / 카테고리 성공 / 원산지 성공
29006576,SARTORE,Woman,Shoes,Boots,ITALIA,브랜드 실패(사유: SARTORE) / 카테고리 성공 / 원산지 성공
29006579,Missoni,Woman,Shoes,Sandals,Spagna,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Spagna)
29006580,COLOUR MARKET,Woman,Clothing,Dresses,Italy,브랜드 실패(사유: COLOUR MARKET) / 카테고리 성공 / 원산지 성공
29006583,Missoni,Woman,Shoes,With Heel,Spagna,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Spagna)
29006584,Allude,Woman,Clothing,Sweaters,Cina,브랜드 실패(사유: Allude) / 카테고리 성공 / 원산지 실패(사유: Cina)
29006585,NICCOLO' PASQUALETTI,Woman,Clothing,Skirts,Italy,브랜드 실패(사유: NICCOLO' PASQUALETTI) / 카테고리 성공 / 원산지 성공
29006587,Pinko,Woman,Clothing,T-shirts and Polos,Turchia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Turchia)
29006588,Pinko,Woman,Bags,Bags..,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
29006595,Carven,Woman,Clothing,Shirts,Cina,브랜드 실패(사유: Carven) / 카테고리 성공 / 원산지 실패(사유: Cina)
28352599,Pinko,Woman,Clothing,T-shirts and Polos,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
28352600,Pinko,Woman,Bags,Bags..,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28352601,Pinko,Woman,Accessories,Belts,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
28352605,Pinko,Woman,Accessories,Belts,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28352607,Pinko,Woman,Accessories,Belts,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28352609,Yves Salomon,Woman,Clothing,Coats,France,브랜드 실패(사유: Yves Salomon) / 카테고리 성공 / 원산지 성공
28352619,Il Gufo,Girl,Clothing,Top,Bosnia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Bosnia)
28352623,Burberry,Girl,Clothing,Dresses,Tailandia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Tailandia)
28352627,ARMARIUM,Woman,Bags,Bags..,ITALuia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: ITALuia)
28352634,Polo Ralph Lauren,Kids,Clothing,Top,VN,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: VN)
28352637,CP COMPANY,Man,Clothing,Sweaters,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
28352640,Yves Salomon,Woman,Clothing,Coats,France,브랜드 실패(사유: Yves Salomon) / 카테고리 성공 / 원산지 성공
28352652,Coperni,Woman,Clothing,Jeans,Portogallo,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Portogallo)
28352657,Pinko,Woman,Clothing,T-shirts and Polos,TN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: TN)
28352658,Pinko,Woman,Bags,Bags..,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28352660,Equipment,Woman,Clothing,Shirts,Cina,브랜드 실패(사유: Equipment) / 카테고리 성공 / 원산지 실패(사유: Cina)
28352674,Polo Ralph Lauren,Boy,Clothing,T-shirts and Polos,India,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
28352675,Dolce & Gabbana,Woman,Clothing,Skirts,ITALIA,브랜드 실패(사유: Dolce & Gabbana) / 카테고리 성공 / 원산지 성공
28352676,Polo Ralph Lauren,Boy,Clothing,Sweaters,KH,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: KH)
28352679,Coperni,Woman,Clothing,Top,Polonia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Polonia)
28352683,Polo Ralph Lauren,Girl,Clothing,Shirts,Vietnam,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
28352686,Mother,Woman,Clothing,Jeans,US,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: US)
28352707,Polo Ralph Lauren,Boy,Clothing,Top,Cambogia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
28352710,Pinko,Woman,Bags,Bags..,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28352712,Pinko,Woman,Bags,Bags..,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28352713,Berwich,Woman,Clothing,Trousers,ITALIA,브랜드 실패(사유: Berwich) / 카테고리 성공 / 원산지 성공
28352714,Pinko,Woman,Accessories,Belts,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
28352716,Gherardi,Man,Clothing,Shirts,ITALIA,브랜드 실패(사유: Gherardi) / 카테고리 성공 / 원산지 성공
28352717,Pinko,Woman,Clothing,Skirts,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28352718,Pinko,Woman,Bags,Bags..,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
28352719,Pinko,Woman,Bags,Bags..,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
28352720,Pinko,Woman,Bags,Bags..,Cina,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Cina)
28352721,Pinko,Woman,Bags,Bags..,CN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: CN)
28352722,Pinko,Woman,Clothing,Sweaters,Turchia,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: Turchia)
28352724,Polo Ralph Lauren,Boy,Clothing,T-shirts and Polos,Turchia,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: Turchia)
28352730,Aspesi,Woman,Clothing,Sweaters,CN,브랜드 실패(사유: Aspesi) / 카테고리 성공 / 원산지 실패(사유: CN)
28352735,Polo Ralph Lauren,Boy,Clothing,Trousers,KH,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 실패(사유: KH)
28352737,Polo Ralph Lauren,Boy,Clothing,T-shirts and Polos,India,브랜드 실패(사유: Polo Ralph Lauren) / 카테고리 성공 / 원산지 성공
28352738,Asics,Man,Shoes,Sneakers,VN,브랜드 성공 / 카테고리 성공 / 원산지 실패(사유: VN)
28352760,Agua by Agua Bendita,Woman,Clothing,Dresses,COLOMBIA,브랜드 실패(사유: Agua by Agua Bendita) / 카테고리 성공 / 원산지 성공
